Date,Time,SatCount,GPS,GSpd(knots),Hdg(@),Alt(m),Vspd(m/s),Dist(m),Strm(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(@),Roll(@),Yaw(@),FM,VFR
2026-04-04,14:00:52.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,-3.7,18.0,12.0,STAB,1
2026-04-04,14:00:52.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,-2.2,17.3,14.0,STAB,1
2026-04-04,14:00:52.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,-0.7,16.6,16.0,STAB,1
2026-04-04,14:00:52.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,0.8,15.8,18.0,STAB,1
2026-04-04,14:00:53.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,2.2,14.9,20.0,STAB,1
2026-04-04,14:00:53.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,3.7,13.9,22.0,STAB,1
2026-04-04,14:00:53.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,5.1,12.8,24.0,STAB,1
2026-04-04,14:00:53.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,6.5,11.7,26.0,STAB,1
2026-04-04,14:00:53.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,7.8,10.6,28.0,STAB,1
2026-04-04,14:00:54.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,9.1,9.4,30.0,STAB,1
2026-04-04,14:00:54.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.13,0.0,0,100,10.2,8.1,32.0,STAB,1
2026-04-04,14:00:54.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,11.3,6.8,34.0,STAB,1
2026-04-04,14:00:54.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,12.2,5.5,36.0,STAB,1
2026-04-04,14:00:54.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,13.0,4.1,38.0,STAB,1
2026-04-04,14:00:55.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,13.7,2.7,40.0,STAB,1
2026-04-04,14:00:55.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,14.2,1.3,42.0,STAB,1
2026-04-04,14:00:55.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,14.6,-0.1,44.0,STAB,1
2026-04-04,14:00:55.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,14.9,-1.5,46.0,STAB,1
2026-04-04,14:00:55.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,15.0,-2.8,48.0,STAB,1
2026-04-04,14:00:56.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,15.0,-4.2,50.0,STAB,1
2026-04-04,14:00:56.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,14.8,-5.6,52.0,STAB,1
2026-04-04,14:00:56.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,14.4,-6.9,54.0,STAB,1
2026-04-04,14:00:56.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.12,0.0,0,100,13.9,-8.2,56.0,STAB,1
2026-04-04,14:00:56.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,13.3,-9.5,58.0,STAB,1
2026-04-04,14:00:57.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,12.5,-10.7,60.0,STAB,1
2026-04-04,14:00:57.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,11.7,-11.8,62.0,STAB,1
2026-04-04,14:00:57.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,10.7,-12.9,64.0,STAB,1
2026-04-04,14:00:57.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,9.6,-14.0,66.0,STAB,1
2026-04-04,14:00:57.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,8.4,-14.9,68.0,STAB,1
2026-04-04,14:00:58.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,7.1,-15.8,70.0,STAB,1
2026-04-04,14:00:58.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,5.7,-16.6,72.0,STAB,1
2026-04-04,14:00:58.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,4.3,-17.4,74.0,STAB,1
2026-04-04,14:00:58.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,2.8,-18.0,76.0,STAB,1
2026-04-04,14:00:58.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.11,0.0,0,100,1.4,-18.6,78.0,STAB,1
2026-04-04,14:00:59.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-0.1,-19.1,80.0,STAB,1
2026-04-04,14:00:59.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-1.6,-19.4,82.0,STAB,1
2026-04-04,14:00:59.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-3.1,-19.7,84.0,STAB,1
2026-04-04,14:00:59.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-4.6,-19.9,86.0,STAB,1
2026-04-04,14:00:59.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-6.0,-20.0,88.0,STAB,1
2026-04-04,14:01:00.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-7.3,-20.0,90.0,STAB,1
2026-04-04,14:01:00.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-8.6,-19.9,92.0,STAB,1
2026-04-04,14:01:00.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-9.8,-19.7,94.0,STAB,1
2026-04-04,14:01:00.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-10.9,-19.4,96.0,STAB,1
2026-04-04,14:01:00.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-11.8,-19.0,98.0,STAB,1
2026-04-04,14:01:01.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.10,0.0,0,100,-12.7,-18.5,100.0,STAB,1
2026-04-04,14:01:01.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-13.4,-17.9,102.0,STAB,1
2026-04-04,14:01:01.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.0,-17.2,104.0,STAB,1
2026-04-04,14:01:01.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.5,-16.5,106.0,STAB,1
2026-04-04,14:01:01.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.8,-15.7,108.0,STAB,1
2026-04-04,14:01:02.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-15.0,-14.7,110.0,STAB,1
2026-04-04,14:01:02.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-15.0,-13.8,112.0,STAB,1
2026-04-04,14:01:02.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.9,-12.7,114.0,STAB,1
2026-04-04,14:01:02.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.6,-11.6,116.0,STAB,1
2026-04-04,14:01:02.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-14.2,-10.4,118.0,STAB,1
2026-04-04,14:01:03.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-13.6,-9.2,120.0,STAB,1
2026-04-04,14:01:03.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.09,0.0,0,100,-12.9,-7.9,122.0,STAB,1
2026-04-04,14:01:03.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-12.0,-6.6,124.0,STAB,1
2026-04-04,14:01:03.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-11.1,-5.3,126.0,STAB,1
2026-04-04,14:01:03.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-10.0,-3.9,128.0,STAB,1
2026-04-04,14:01:04.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-8.9,-2.6,130.0,STAB,1
2026-04-04,14:01:04.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-7.6,-1.2,132.0,STAB,1
2026-04-04,14:01:04.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-6.3,0.2,134.0,STAB,1
2026-04-04,14:01:04.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-4.9,1.6,136.0,STAB,1
2026-04-04,14:01:04.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-3.5,3.0,138.0,STAB,1
2026-04-04,14:01:05.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-2.0,4.4,140.0,STAB,1
2026-04-04,14:01:05.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,-0.5,5.7,142.0,STAB,1
2026-04-04,14:01:05.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,1.0,7.1,144.0,STAB,1
2026-04-04,14:01:05.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.08,0.0,0,100,2.5,8.4,146.0,STAB,1
2026-04-04,14:01:05.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,4.0,9.6,148.0,STAB,1
2026-04-04,14:01:06.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,5.4,10.8,150.0,STAB,1
2026-04-04,14:01:06.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,6.8,12.0,152.0,STAB,1
2026-04-04,14:01:06.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,8.1,13.1,154.0,STAB,1
2026-04-04,14:01:06.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,9.3,14.1,156.0,STAB,1
2026-04-04,14:01:06.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,10.4,15.0,158.0,STAB,1
2026-04-04,14:01:07.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,11.4,15.9,160.0,STAB,1
2026-04-04,14:01:07.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,12.3,16.7,162.0,STAB,1
2026-04-04,14:01:07.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,13.1,17.5,164.0,STAB,1
2026-04-04,14:01:07.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,13.8,18.1,166.0,STAB,1
2026-04-04,14:01:07.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.07,0.0,0,100,14.3,18.6,168.0,STAB,1
2026-04-04,14:01:08.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,14.7,19.1,170.0,STAB,1
2026-04-04,14:01:08.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,14.9,19.5,172.0,STAB,1
2026-04-04,14:01:08.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,15.0,19.7,174.0,STAB,1
2026-04-04,14:01:08.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,14.9,19.9,176.0,STAB,1
2026-04-04,14:01:08.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,14.7,20.0,178.0,STAB,1
2026-04-04,14:01:09.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,14.3,20.0,180.0,STAB,1
2026-04-04,14:01:09.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,13.8,19.9,182.0,STAB,1
2026-04-04,14:01:09.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,13.2,19.6,184.0,STAB,1
2026-04-04,14:01:09.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,12.4,19.3,186.0,STAB,1
2026-04-04,14:01:09.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,11.5,18.9,188.0,STAB,1
2026-04-04,14:01:10.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.06,0.0,0,100,10.5,18.4,190.0,STAB,1
2026-04-04,14:01:10.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,9.4,17.8,192.0,STAB,1
2026-04-04,14:01:10.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,8.1,17.1,194.0,STAB,1
2026-04-04,14:01:10.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,6.9,16.4,196.0,STAB,1
2026-04-04,14:01:10.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,5.5,15.5,198.0,STAB,1
2026-04-04,14:01:11.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,4.1,14.6,200.0,STAB,1
2026-04-04,14:01:11.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,2.6,13.6,202.0,STAB,1
2026-04-04,14:01:11.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,1.1,12.6,204.0,STAB,1
2026-04-04,14:01:11.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,-0.4,11.5,206.0,STAB,1
2026-04-04,14:01:11.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,-1.9,10.3,208.0,STAB,1
2026-04-04,14:01:12.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,-3.4,9.1,210.0,STAB,1
2026-04-04,14:01:12.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.05,0.0,0,100,-4.8,7.8,212.0,STAB,1
2026-04-04,14:01:12.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-6.2,6.5,214.0,STAB,1
2026-04-04,14:01:12.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-7.5,5.1,216.0,STAB,1
2026-04-04,14:01:12.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-8.8,3.8,218.0,STAB,1
2026-04-04,14:01:13.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-10.0,2.4,220.0,STAB,1
2026-04-04,14:01:13.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-11.0,1.0,222.0,STAB,1
2026-04-04,14:01:13.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-12.0,-0.4,224.0,STAB,1
2026-04-04,14:01:13.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-12.8,-1.8,226.0,STAB,1
2026-04-04,14:01:13.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-13.5,-3.2,228.0,STAB,1
2026-04-04,14:01:14.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-14.1,-4.6,230.0,STAB,1
2026-04-04,14:01:14.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-14.6,-5.9,232.0,STAB,1
2026-04-04,14:01:14.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-14.8,-7.2,234.0,STAB,1
2026-04-04,14:01:14.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.04,0.0,0,100,-15.0,-8.5,236.0,STAB,1
2026-04-04,14:01:14.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-15.0,-9.8,238.0,STAB,1
2026-04-04,14:01:15.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-14.8,-11.0,240.0,STAB,1
2026-04-04,14:01:15.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-14.5,-12.1,242.0,STAB,1
2026-04-04,14:01:15.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-14.1,-13.2,244.0,STAB,1
2026-04-04,14:01:15.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-13.5,-14.2,246.0,STAB,1
2026-04-04,14:01:15.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-12.7,-15.2,248.0,STAB,1
2026-04-04,14:01:16.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-11.9,-16.0,250.0,STAB,1
2026-04-04,14:01:16.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-10.9,-16.8,252.0,STAB,1
2026-04-04,14:01:16.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-9.8,-17.5,254.0,STAB,1
2026-04-04,14:01:16.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-8.7,-18.2,256.0,STAB,1
2026-04-04,14:01:16.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.03,0.0,0,100,-7.4,-18.7,258.0,STAB,1
2026-04-04,14:01:17.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,-6.1,-19.2,260.0,STAB,1
2026-04-04,14:01:17.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,-4.7,-19.5,262.0,STAB,1
2026-04-04,14:01:17.400,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,-3.2,-19.8,264.0,STAB,1
2026-04-04,14:01:17.600,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,-1.7,-19.9,266.0,STAB,1
2026-04-04,14:01:17.800,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,-0.2,-20.0,268.0,STAB,1
2026-04-04,14:01:18.000,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,1.3,-20.0,270.0,STAB,1
2026-04-04,14:01:18.200,0,0.000000 0.000000,0.0,0.0,0.0,0.0,0.0,0.0,-65,-68,98,10,0,2,25,-65,100,10,4.02,0.0,0,100,2.7,-19.8,272.0,STAB,1
